CID,MW,XLogP3,HBDC,HDAC,RBC,ExactMass,MonoMass,TPSA,HAC,Charge,Complexity,IsotopeAtoms,DASC,UASC,DBSC,UBSC,CBU,chembl_id,ic50_value,log_ic50,target_chembl_id,target_name
76336278,540.5,4.8,1,5,8,539.1299997,539.1299997,100.0,35,0,867.0,0,4,0,0,0,1,CHEMBL3125539,0.2,-0.6989700043360187,CHEMBL5023,p53-binding protein Mdm-2
70694215,689.9,7.8,1,7,12,689.30357604,689.30357604,121.0,50,0,1220.0,0,0,0,0,0,1,CHEMBL2031006,110.0,2.041392685158225,CHEMBL4860,Apoptosis regulator Bcl-2
16109076,717.9,7.8,2,10,13,717.2454899,717.2454899,161.0,50,0,1210.0,0,1,0,0,0,1,CHEMBL385101,520.0,2.716003343634799,CHEMBL4625,Apoptosis regulator Bcl-X
57398791,1726.0,0.5,23,22,31,1724.80680792,1724.80680792,669.0,122,0,3490.0,0,13,0,0,0,1,CHEMBL1933128,237.0,2.374748346010104,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
135386269,472.0,4.5,2,5,6,471.240103,471.240103,71.9,33,0,684.0,0,2,0,0,0,1,CHEMBL4560573,3500.0,3.5440680443502757,CHEMBL4105786,B-cell lymphoma 6 protein
118714487,2019.9,-0.9,21,26,40,2018.0037087,2018.0037087,725.0,140,0,4230.0,0,17,0,0,0,1,CHEMBL3335462,530.0,2.724275869600789,CHEMBL3430909,Transcriptional coactivator YAP1/Transcriptional enhancer factor TEF-1
25001753,552.5,3.7,5,6,8,551.1753901,551.1753901,111.0,37,0,845.0,0,5,0,0,0,1,CHEMBL576342,157.0,2.1958996524092336,CHEMBL5023,p53-binding protein Mdm-2
67999071,567.5,1.7,1,6,8,566.1408987,566.1408987,103.0,37,0,891.0,0,4,0,0,0,1,CHEMBL3901116,130.0,2.113943352306837,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
1356461,409.4,4.3,0,4,2,409.14264148,409.14264148,60.9,31,0,824.0,0,0,0,0,0,1,CHEMBL1313195,1170.0,3.0681858617461617,CHEMBL2219,Protein-tyrosine phosphatase LC-PTP
44192145,656.8,9.0,8,8,7,656.30976637,656.30976637,180.0,48,0,1010.0,0,0,0,0,0,1,CHEMBL541004,710.0,2.8512583487190755,CHEMBL4860,Apoptosis regulator Bcl-2
2317063,417.5,4.1,2,4,7,417.15109816,417.15109816,106.0,30,0,763.0,0,0,0,0,0,1,CHEMBL1433074,330.11,2.5186586805830777,CHEMBL4374,Photoreceptor-specific nuclear receptor
58437650,573.1,7.8,0,5,9,572.2241988,572.2241988,42.0,41,0,825.0,0,1,1,0,0,1,CHEMBL3604663,120.0,2.0791812460476247,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
117636626,514.6,5.9,2,10,6,514.1762651,514.1762651,118.0,36,0,802.0,0,0,0,0,0,1,CHEMBL3781456,40.0,1.6020599913279623,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
154653345,662.7,2.7,2,14,12,662.14782093,662.14782093,219.0,46,0,1100.0,0,0,0,0,0,1,CHEMBL4858288,10.8,1.0334237554869496,CHEMBL3038498,Keap1/Nrf2
31540386,331.5,3.8,0,7,3,331.09253791,331.09253791,102.0,22,0,377.0,0,0,0,0,0,1,CHEMBL4290941,46000.0,4.662757831681574,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
9651,287.35,1.8,1,4,1,287.15214353,287.15214353,41.9,21,0,440.0,0,3,0,0,0,1,CHEMBL659,100.0,2.0,CHEMBL220,Acetylcholinesterase
44456365,797.0,8.8,2,12,15,796.10415068,796.10415068,248.0,54,0,1350.0,0,2,0,2,0,1,CHEMBL404899,6100.0,3.785329835010767,CHEMBL612545,Unchecked
51350652,492.9,5.0,1,5,5,492.1451996,492.1451996,95.6,35,0,753.0,0,0,1,0,0,1,CHEMBL1688275,390.0,2.591064607026499,CHEMBL5023,p53-binding protein Mdm-2
60169795,936.6,8.2,3,12,17,935.3265525,935.3265525,190.0,65,0,1610.0,0,1,0,0,0,1,CHEMBL2159740,1.4,0.146128035678238,CHEMBL612545,Unchecked
16109097,813.4,9.0,2,10,15,812.2581386,812.2581386,164.0,56,0,1330.0,0,1,0,0,0,1,CHEMBL218408,140.0,2.146128035678238,CHEMBL4625,Apoptosis regulator Bcl-X
1490541,283.75,4.3,1,3,3,283.0876252,283.0876252,37.8,20,0,312.0,0,0,0,0,0,1,CHEMBL1550435,2379.0,3.3763944420372662,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
90015537,533.4,4.6,1,6,5,532.1181294,532.1181294,110.0,37,0,876.0,0,0,1,0,0,1,CHEMBL3900015,1.441,0.15866398081398933,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
76318138,492.4,5.3,2,4,8,491.1630139,491.1630139,77.8,33,0,683.0,0,5,0,0,0,1,CHEMBL3125707,0.7,-0.1549019599857432,CHEMBL5023,p53-binding protein Mdm-2
117636629,571.6,4.9,2,11,8,571.19772882,571.19772882,150.0,40,0,943.0,0,0,0,0,0,1,CHEMBL3781041,37.0,1.568201724066995,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
168271505,501.5,4.4,2,9,7,501.09701172,501.09701172,110.0,35,0,829.0,0,0,0,0,0,1,CHEMBL5173186,45000.0,4.653212513775344,CHEMBL3038498,Keap1/Nrf2
86703214,572.4,4.0,0,7,6,571.1189378,571.1189378,89.8,39,0,1030.0,0,0,1,0,0,1,CHEMBL3953073,0.128,-0.8927900303521317,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155564526,437.7,3.5,3,6,8,437.13777402,437.13777402,155.0,28,0,516.0,0,0,0,0,0,1,CHEMBL4572303,3981.07,3.59999981394342,CHEMBL612545,Unchecked
10272464,402.5,4.5,4,2,4,402.20557608,402.20557608,82.3,30,0,536.0,0,0,0,0,0,1,CHEMBL13640,8500.0,3.929418925714293,CHEMBL2780,Cyclophilin A
72204597,541.4,5.6,0,6,6,540.1131242,540.1131242,69.5,37,0,804.0,0,0,1,0,0,1,CHEMBL3900501,0.267,-0.5734887386354247,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44176199,637.3,5.9,1,4,8,636.00796,636.00796,77.9,36,0,786.0,0,1,0,0,0,1,CHEMBL377524,8220.0,3.9148718175400505,CHEMBL5023,p53-binding protein Mdm-2
90654515,648.6,5.3,0,12,6,648.21712442,648.21712442,75.2,46,0,1090.0,0,3,0,0,0,1,CHEMBL3233595,5600.0,3.7481880270062002,CHEMBL5023,p53-binding protein Mdm-2
44390641,539.3,5.7,1,6,6,539.02053,539.02053,57.6,31,0,616.0,0,0,1,0,0,1,CHEMBL425528,15000.0,4.176091259055681,CHEMBL5023,p53-binding protein Mdm-2
168272990,622.7,3.3,2,13,15,622.12910212,622.12910212,194.0,42,0,1090.0,0,0,0,0,0,1,CHEMBL5174036,1190.0,3.0755469613925306,CHEMBL3038498,Keap1/Nrf2
127050474,772.6,5.6,1,11,10,772.14032,772.14032,124.0,46,0,1020.0,0,2,0,0,0,1,CHEMBL3805162,90.0,1.954242509439325,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
154584172,551.6,4.7,2,10,11,551.12500255,551.12500255,148.0,39,0,932.0,0,0,1,0,0,1,CHEMBL4748841,2300.0,3.361727836017593,CHEMBL3038498,Keap1/Nrf2
86703235,555.4,2.9,0,7,6,554.1236087,554.1236087,103.0,38,0,995.0,0,0,1,0,0,1,CHEMBL3959690,14.24,1.1535099893008376,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155563580,250.32,1.9,2,4,6,250.08883226,250.08883226,98.5,17,0,273.0,0,0,0,0,0,1,CHEMBL4573383,19952.62,4.29999993144297,CHEMBL612545,Unchecked
76317576,607.5,0.0,2,6,8,606.1663827,606.1663827,58.6,41,0,876.0,0,0,1,0,0,2,CHEMBL3112777,1400.0,3.146128035678238,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
162645678,408.2,2.3,3,5,2,407.0439614,407.0439614,107.0,27,0,618.0,0,4,0,0,0,1,CHEMBL4743311,30700.0,4.487138375477186,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
171343096,680.8,4.1,2,9,14,680.3010132,680.3010132,117.0,50,0,1030.0,0,5,1,0,0,1,CHEMBL5268220,10.97,1.040206627574711,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58007476,682.7,5.9,0,5,6,681.2307167,681.2307167,102.0,46,0,1250.0,0,4,0,0,0,1,CHEMBL2398244,43.0,1.6334684555795864,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
91971266,452.6,4.9,2,6,5,452.17697855,452.17697855,95.1,32,0,767.0,0,1,0,0,0,1,CHEMBL3899754,140.0,2.146128035678238,CHEMBL2069156,Kelch-like ECH-associated protein 1
58573716,547.5,3.0,1,5,8,546.205213,546.205213,70.1,37,0,792.0,0,4,1,0,0,1,CHEMBL3962786,2.0,0.3010299956639812,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155566614,220.3,1.3,0,5,3,220.03401998,220.03401998,90.2,13,0,314.0,0,0,1,0,0,1,CHEMBL4587608,79432.82,4.899999981014695,CHEMBL612545,Unchecked
162671426,673.6,6.4,1,6,4,672.2182579,672.2182579,82.8,47,0,1240.0,0,4,0,0,0,1,CHEMBL4791190,10.0,1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
6519796,494.6,5.1,1,6,4,494.13002836,494.13002836,105.0,36,0,995.0,0,0,1,1,0,1,CHEMBL1096087,12600.0,4.1003705451175625,CHEMBL4625,Apoptosis regulator Bcl-X
90016374,539.4,4.1,1,7,6,538.128694,538.128694,108.0,37,0,802.0,0,0,1,0,0,1,CHEMBL3927561,0.509,-0.29328221766324125,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155564286,524.7,3.7,3,7,10,524.21271261,524.21271261,159.0,35,0,713.0,0,0,0,0,0,1,CHEMBL4570062,31622.78,4.500000046671104,CHEMBL3038498,Keap1/Nrf2
90016016,545.0,3.0,0,7,6,544.162581,544.162581,114.0,39,0,1080.0,0,1,0,0,0,1,CHEMBL3914063,0.108,-0.9665762445130504,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
67999052,620.6,6.6,1,5,10,619.1925999,619.1925999,100.0,41,0,1030.0,0,4,0,0,0,1,CHEMBL3929623,0.1,-1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
4293409,412.3,3.0,1,4,7,411.01399,411.01399,80.9,24,0,489.0,0,0,0,0,0,1,CHEMBL1397291,8866.0,3.9477277269633158,CHEMBL4374,Photoreceptor-specific nuclear receptor
3607724,201.22,1.4,1,2,3,201.078978594,201.078978594,38.3,15,0,288.0,0,0,0,0,0,1,CHEMBL1475400,26.15,1.417471693203293,CHEMBL3885630,Ras and Rab interactor 1/Tyrosine-protein kinase ABL1
16109089,702.9,6.8,2,10,14,702.26581081,702.26581081,164.0,49,0,1120.0,0,1,0,0,0,1,CHEMBL376921,350.0,2.5440680443502757,CHEMBL4625,Apoptosis regulator Bcl-X
637760,208.25,3.1,0,1,3,208.088815002,208.088815002,17.1,16,0,242.0,0,0,0,1,0,1,CHEMBL7976,1410.0,3.1492191126553797,CHEMBL2039,Monoamine oxidase B
156406259,324.4,2.1,1,7,4,324.03015759,324.03015759,100.0,20,0,486.0,0,1,0,0,0,1,CHEMBL5419647,4800.0,3.681241237375587,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
25232639,377.4,5.1,2,7,5,377.08341252,377.08341252,116.0,27,0,573.0,0,0,0,1,0,1,CHEMBL2398285,1300.0,3.113943352306837,CHEMBL4625,Apoptosis regulator Bcl-X
90015580,517.0,4.0,1,7,5,516.1476798,516.1476798,110.0,37,0,878.0,0,1,0,0,0,1,CHEMBL3907520,0.328,-0.4841261562883209,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
76324919,629.0,0.0,1,11,6,628.2039729,628.2039729,48.9,43,0,888.0,0,0,1,0,0,2,CHEMBL3112816,14000.0,4.146128035678238,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
53237082,630.5,5.4,4,7,9,629.1859547,629.1859547,109.0,43,0,1000.0,0,4,0,0,0,1,CHEMBL3310320,5.0,0.6989700043360189,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71297204,420.5,5.5,2,8,4,420.07146811,420.07146811,144.0,29,0,648.0,0,0,0,1,0,1,CHEMBL3287283,13.0,1.1139433523068367,CHEMBL4625,Apoptosis regulator Bcl-X
67998850,607.6,5.2,1,6,9,606.1721988,606.1721988,103.0,40,0,1020.0,0,4,0,0,0,1,CHEMBL3318766,0.6,-0.2218487496163564,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71453503,808.5,7.5,2,8,13,807.3697375,807.3697375,102.0,57,0,1350.0,0,0,0,0,0,1,CHEMBL2171008,621.0,2.79309160017658,CHEMBL4860,Apoptosis regulator Bcl-2
46907040,318.4,4.2,2,3,2,318.21949481,318.21949481,57.5,23,0,587.0,0,8,0,0,0,1,CHEMBL1165508,10000.0,4.0,CHEMBL394,HCT-116
168280227,404.3,2.4,1,8,4,404.10962484,404.10962484,88.3,29,0,616.0,0,0,0,0,0,1,CHEMBL5185711,3700.0,3.568201724066995,CHEMBL3038498,Keap1/Nrf2
44248913,346.4,4.4,2,3,2,346.11175589,346.11175589,58.2,26,0,518.0,0,0,0,0,0,1,CHEMBL551508,159.0,2.2013971243204513,CHEMBL1949,Cyclophilin A
135407280,243.29,1.8,1,4,2,243.04663309,243.04663309,90.6,17,0,438.0,0,0,0,0,0,1,CHEMBL1520797,5338.0,3.727378569451489,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
3333234,456.4,6.1,0,3,6,455.105499,455.105499,38.8,31,0,589.0,0,0,1,0,0,1,CHEMBL3604659,1000.0,3.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
76328992,554.5,5.0,1,5,8,553.1456497,553.1456497,100.0,36,0,906.0,0,4,0,0,0,1,CHEMBL3125534,4.3,0.6334684555795865,CHEMBL2366298,SJSA-1
86703199,515.9,2.1,2,7,5,515.1472653,515.1472653,139.0,37,0,1030.0,0,0,1,0,0,1,CHEMBL3961711,3.22,0.5078558716958309,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
86703240,555.4,4.7,0,7,6,554.1400076,554.1400076,76.4,38,0,841.0,0,0,1,0,0,1,CHEMBL3940681,0.657,-0.1824346304402192,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44412051,736.4,6.3,1,5,11,735.07637,735.07637,98.2,43,0,984.0,0,1,1,0,0,1,CHEMBL382389,2130.0,3.3283796034387376,CHEMBL5023,p53-binding protein Mdm-2
90655388,671.7,6.3,1,6,11,670.2034989,670.2034989,113.0,45,0,1160.0,0,4,0,0,0,1,CHEMBL3236643,0.2,-0.6989700043360187,CHEMBL5023,p53-binding protein Mdm-2
86703178,516.4,6.3,0,3,5,515.1167324,515.1167324,58.3,36,0,838.0,0,0,1,0,0,1,CHEMBL3984231,1.949,0.28981183911762143,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
137656155,523.6,5.7,3,6,14,523.24710654,523.24710654,101.0,39,0,696.0,0,1,0,0,0,1,CHEMBL4095983,6.1,0.785329835010767,CHEMBL1255126,Protein Mdm4
652912,245.27,2.4,2,4,2,245.10519334,245.10519334,58.6,18,0,368.0,0,0,3,0,0,1,CHEMBL1528814,1100.0,3.041392685158225,CHEMBL1293239,Bcl-2-related protein A1
90644882,458.5,6.9,1,3,7,458.199428076,458.199428076,55.0,35,0,665.0,0,0,0,0,0,1,CHEMBL3291436,610.0,2.785329835010767,CHEMBL5023,p53-binding protein Mdm-2
15991562,596.8,7.3,2,8,9,596.21271261,596.21271261,158.0,41,0,985.0,0,0,0,0,0,1,CHEMBL387141,360.0,2.5563025007672873,CHEMBL4625,Apoptosis regulator Bcl-X
71663529,420.3,4.1,1,3,6,419.105499,419.105499,49.8,28,0,536.0,0,3,0,0,0,1,CHEMBL2347388,880.0,2.9444826721501687,CHEMBL5023,p53-binding protein Mdm-2
90303590,516.0,5.2,1,5,5,515.1524308,515.1524308,83.2,37,0,861.0,0,0,1,0,0,1,CHEMBL3940097,473.0,2.6748611407378116,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
59249286,554.5,4.6,4,7,9,553.1710536,553.1710536,105.0,37,0,837.0,0,5,0,0,0,1,CHEMBL2402574,74.0,1.8692317197309762,CHEMBL5023,p53-binding protein Mdm-2
90655396,646.6,5.4,1,6,10,645.1830979,645.1830979,118.0,43,0,1130.0,0,4,0,0,0,1,CHEMBL3236651,1.0,0.0,CHEMBL5023,p53-binding protein Mdm-2
58573369,567.5,7.1,1,5,7,566.1197693,566.1197693,98.7,38,0,855.0,0,4,0,0,0,1,CHEMBL4107897,90.0,1.954242509439325,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
117636655,484.5,5.9,2,9,5,484.16570042,484.16570042,109.0,34,0,751.0,0,0,0,0,0,1,CHEMBL3780066,111.0,2.0453229787866576,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
162673497,551.6,5.9,2,9,9,551.1414015,551.1414015,130.0,39,0,951.0,0,0,1,0,0,1,CHEMBL4793340,170.0,2.230448921378274,CHEMBL3038498,Keap1/Nrf2
67998856,614.6,6.3,1,5,10,613.1456497,613.1456497,100.0,41,0,1030.0,0,4,0,0,0,1,CHEMBL3959155,1.6,0.2041199826559248,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
73353549,668.7,6.9,0,5,6,667.2514522,667.2514522,84.8,45,0,1200.0,0,5,0,0,0,1,CHEMBL2398241,30.0,1.4771212547196624,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
172469713,811.0,-6.9,13,13,26,810.51880512,810.51880512,401.0,57,0,1390.0,0,6,2,0,0,1,CHEMBL5437088,810.0,2.90848501887865,CHEMBL5482974,VEGA-NRP1
90058444,532.0,3.2,0,6,6,531.167332,531.167332,89.8,38,0,1010.0,0,0,1,0,0,1,CHEMBL3895294,33.3,1.5224442335063197,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
51350512,470.4,5.6,1,3,8,469.121149,469.121149,49.8,32,0,618.0,0,1,1,0,0,1,CHEMBL1688262,869.0,2.9390197764486663,CHEMBL5023,p53-binding protein Mdm-2
53358566,587.4,3.6,3,8,7,586.1350024,586.1350024,115.0,40,0,990.0,0,4,0,0,0,1,CHEMBL2402732,23.0,1.3617278360175928,CHEMBL5023,p53-binding protein Mdm-2
53308655,261.27,2.7,1,5,4,261.10010796,261.10010796,72.6,19,0,323.0,0,0,0,0,0,1,CHEMBL1828984,28200.0,4.450249108319361,CHEMBL1293289,Bromodomain-containing protein 2
118540807,573.5,5.4,1,6,12,572.1528008,572.1528008,118.0,38,0,835.0,0,0,0,0,0,1,CHEMBL4103753,190.0,2.278753600952829,CHEMBL3712954,Interleukin-15
46221373,530.6,5.9,1,6,4,530.13002836,530.13002836,108.0,39,0,1090.0,0,0,1,1,0,1,CHEMBL1098754,12600.0,4.1003705451175625,CHEMBL4625,Apoptosis regulator Bcl-X
2836648,274.21,3.2,1,7,2,274.05021826,274.05021826,96.8,20,0,367.0,0,0,0,0,0,1,CHEMBL2311962,2100.0,3.322219294733919,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
90015755,562.0,3.0,1,8,6,561.1691435,561.1691435,116.0,40,0,1120.0,0,0,1,0,0,1,CHEMBL3939598,0.25,-0.6020599913279624,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
59648036,694.7,5.5,0,13,9,694.25898923,694.25898923,84.4,49,0,1100.0,0,2,0,0,0,1,CHEMBL3233590,2700.0,3.4313637641589874,CHEMBL5023,p53-binding protein Mdm-2
71716776,474.4,5.6,0,3,4,473.109539,473.109539,61.2,31,0,767.0,0,0,2,0,0,1,CHEMBL2315838,42.0,1.6232492903979006,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
118714485,2019.9,-0.9,21,26,40,2018.0037087,2018.0037087,725.0,140,0,4240.0,0,17,0,0,0,1,CHEMBL3335460,380.0,2.57978359661681,CHEMBL3430909,Transcriptional coactivator YAP1/Transcriptional enhancer factor TEF-1
53234693,594.6,5.8,3,9,10,594.10430498,594.10430498,184.0,41,0,993.0,0,0,0,0,0,1,CHEMBL1940669,32190.0,4.507720976685613,CHEMBL614628,Raji
118540845,545.7,5.1,1,8,13,545.23214244,545.23214244,132.0,39,0,904.0,0,0,0,0,0,1,CHEMBL4087773,1100.0,3.041392685158225,CHEMBL612545,Unchecked
139559748,591.6,3.2,2,13,10,591.05816324,591.05816324,179.0,40,0,1110.0,0,0,0,0,0,1,CHEMBL4648175,430.0,2.6334684555795866,CHEMBL3038498,Keap1/Nrf2
56591197,447.4,3.9,2,3,6,446.116398,446.116398,69.6,30,0,622.0,0,3,0,0,0,1,CHEMBL4109441,1700.0,3.230448921378274,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
196978,240.21,3.2,2,4,0,240.04225873,240.04225873,74.6,18,0,378.0,0,0,0,0,0,1,CHEMBL372711,21000.0,4.3222192947339195,CHEMBL3879801,NON-PROTEIN TARGET
154998057,690.7,5.3,2,12,13,690.13418751,690.13418751,185.0,48,0,1290.0,0,0,0,0,0,1,CHEMBL5431154,7.7,0.8864907251724818,CHEMBL3038498,Keap1/Nrf2
168274699,772.8,5.2,2,15,12,772.23653971,772.23653971,157.0,53,0,1420.0,0,2,0,0,0,1,CHEMBL5179820,11.0,1.0413926851582251,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
53054240,388.4,3.3,1,7,6,388.10929292,388.10929292,99.0,27,0,581.0,0,0,0,0,0,1,CHEMBL2181731,4900.0,3.690196080028514,CHEMBL1293289,Bromodomain-containing protein 2
2100904,452.2,3.9,1,8,4,451.03679,451.03679,85.2,28,0,531.0,0,0,0,0,0,1,CHEMBL1505221,3183.0,3.502836638621003,CHEMBL612545,Unchecked
57400462,1678.9,0.7,19,22,26,1677.72207524,1677.72207524,617.0,119,0,3410.0,0,13,0,0,0,1,CHEMBL1933131,5.0,0.6989700043360189,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71718304,611.5,4.4,1,9,6,610.13146,610.13146,107.0,40,0,1070.0,0,5,0,0,0,1,CHEMBL2337219,55700.0,4.745855195173729,CHEMBL614822,NIH3T3
44390613,512.3,4.0,2,4,4,512.0233,512.0233,86.7,30,0,660.0,0,2,0,0,0,1,CHEMBL178661,38000.0,4.57978359661681,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
172464141,475.5,5.0,2,7,6,475.17074793,475.17074793,82.0,35,0,830.0,0,0,1,0,0,1,CHEMBL5429555,5510.0,3.741151598851785,CHEMBL5465553,WDR5-MYC
51003064,408.5,6.7,0,3,4,408.12963444,408.12963444,78.5,30,0,838.0,0,0,0,0,0,1,CHEMBL1672080,342.0,2.534026106056135,CHEMBL4860,Apoptosis regulator Bcl-2
53473133,478.0,6.0,1,4,7,477.080157,477.080157,80.9,33,0,709.0,0,0,0,0,0,1,CHEMBL1824804,3790.0,3.578639209968072,CHEMBL4625,Apoptosis regulator Bcl-X
72204032,517.0,4.0,1,7,5,516.1476798,516.1476798,110.0,37,0,878.0,0,0,1,0,0,1,CHEMBL3976234,0.349,-0.45717457304082015,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155565870,420.5,5.8,1,8,6,420.15955241,420.15955241,69.3,29,0,507.0,0,0,0,0,0,1,CHEMBL4580563,1800.0,3.255272505103306,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
90455046,484.5,5.9,2,9,5,484.16570042,484.16570042,109.0,34,0,751.0,0,0,0,0,0,1,CHEMBL3780895,15.0,1.1760912590556813,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
24798804,837.5,9.1,2,12,15,836.269372,836.269372,173.0,58,0,1370.0,0,1,0,0,0,1,CHEMBL1689139,3.0,0.47712125471966244,CHEMBL4625,Apoptosis regulator Bcl-X
168269881,417.5,4.7,1,4,5,417.20524173,417.20524173,75.4,31,0,634.0,0,0,0,0,0,1,CHEMBL5171689,1800.0,3.255272505103306,CHEMBL3038498,Keap1/Nrf2
44606646,534.5,3.6,5,5,8,533.1848119,533.1848119,111.0,36,0,808.0,0,5,0,0,0,1,CHEMBL578238,56.0,1.7481880270062005,CHEMBL5023,p53-binding protein Mdm-2
72205924,580.5,6.3,1,4,6,579.1491753,579.1491753,63.6,40,0,926.0,0,1,0,0,0,1,CHEMBL3919782,0.119,-0.9244530386074693,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
56591304,492.4,5.1,1,5,9,491.1266283,491.1266283,83.9,33,0,696.0,0,4,0,0,0,1,CHEMBL2177186,7.6,0.8808135922807914,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
72204796,598.5,5.9,1,5,7,597.125583,597.125583,89.0,40,0,1000.0,0,0,1,0,0,1,CHEMBL3904160,0.169,-0.7721132953863264,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155166727,776.0,4.8,2,10,9,775.43336478,775.43336478,121.0,57,0,1450.0,0,2,1,0,0,1,CHEMBL4781967,0.5,-0.3010299956639812,CHEMBL4523681,Protein cereblon/Estrogen receptor
88975523,770.8,6.4,1,15,13,770.25727515,770.25727515,141.0,53,0,1240.0,0,2,0,0,0,1,CHEMBL3805870,7.0,0.8450980400142568,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58006930,500.5,6.1,0,3,4,499.1251891,499.1251891,61.2,33,0,823.0,0,0,2,0,0,1,CHEMBL2315840,200.0,2.3010299956639813,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
46894143,483.4,4.5,1,3,7,482.116398,482.116398,58.6,33,0,662.0,0,2,0,0,0,1,CHEMBL3219400,27100.0,4.432969290874405,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71562542,752.9,1.2,7,8,6,752.46972967,752.46972967,247.0,54,0,1320.0,0,6,0,0,0,1,CHEMBL2315084,665.0,2.8228216453031045,CHEMBL1615381,Menin
90654511,694.7,5.5,0,13,9,694.25898923,694.25898923,84.4,49,0,1100.0,0,2,0,0,0,1,CHEMBL3233589,4000.0,3.6020599913279625,CHEMBL5023,p53-binding protein Mdm-2
3518230,466.9,4.0,1,6,6,466.1295495,466.1295495,83.2,33,0,775.0,0,0,1,0,0,1,CHEMBL1465171,9918.0,3.996424103955091,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
122184791,614.6,3.7,2,12,12,614.10288738,614.10288738,185.0,42,0,1050.0,0,0,0,0,0,1,CHEMBL3601222,1860.0,3.2695129442179165,CHEMBL3038498,Keap1/Nrf2
3634961,446.5,3.8,1,6,6,446.18417193,446.18417193,83.2,33,0,769.0,0,0,1,0,0,1,CHEMBL1391748,4891.0,3.6893976628212823,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
56664972,547.8,5.5,1,5,7,546.051605,546.051605,95.6,36,0,823.0,0,0,1,0,0,1,CHEMBL1834381,3670.0,3.5646660642520893,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
